Date,Open,High,Low,Close,Volume,Market Cap
Jan-18-2020,0.997739542,1.011658906,0.973692143,1.002119399,141790.615549796,1392593.5069198469
Jan-19-2020,1.004561223,1.022539906,0.956941982,0.980351401,110731.38864951167,1394076.667330979
Jan-20-2020,0.980960099,0.986573011,0.95871576,0.978574319,173111.4001719409,1370905.87519809
Jan-21-2020,0.980287027,0.986094308,0.963540907,0.971293296,180003.80187713684,1373135.6052455052
Jan-22-2020,0.967428932,1.007882627,0.967428932,0.990567562,169391.92327977752,1385942.0153196247
Jan-23-2020,0.991854104,1.00773748,0.956314286,0.975982722,115629.5963108678,1385940.534345103
Jan-24-2020,0.978959438,1.011994305,0.965228611,0.990448069,178700.6852129269,1394657.8604931142
Jan-25-2020,0.989375661,0.99652506,0.964246036,0.964779889,177205.04520724365,1378697.3421750301
Jan-26-2020,0.964779889,0.993503963,0.954290167,0.990500349,183748.51885938353,1370113.7540390806
Jan-27-2020,0.991634827,1.006057167,0.972914266,0.972914266,139800.71354108592,1394492.3210388345
Jan-28-2020,0.973682207,1.022074655,0.969922378,1.000855497,117957.42452409635,1395379.7625017879
Jan-29-2020,1.005767402,1.014002548,0.975774336,1.000180333,125882.32006794952,1398330.4294133876
Jan-30-2020,0.9996663,1.018243834,0.970217082,0.993413105,98027.27969515379,1398178.8668686145
Jan-31-2020,0.996827776,1.016866894,0.964166214,0.999511291,108301.74724665238,1396225.5777994352
Feb-01-2020,1.001611228,1.04692291,0.99842553,1.009625058,113612.44160387585,1427340.4575167743
Feb-02-2020,1.010683695,1.050115964,1.001961799,1.002694806,107853.36755453821,1439365.975200569
Feb-03-2020,1.002039513,1.028949446,0.984792217,0.998260904,97757.11791223589,1423450.0588851268
Feb-04-2020,1.000431491,1.017183929,0.969761706,0.971171158,93647.32782916621,1401532.0277386652
Feb-05-2020,0.969071525,1.015365524,0.967112086,0.990542959,146870.06743630793,1403839.1188547248
Feb-06-2020,0.990021817,1.019927034,0.986513223,0.994050762,186525.1283478174,1409356.8337108714
Feb-07-2020,0.994655397,1.020672133,0.989382223,1.005775765,177774.88592920415,1413821.8283390584
Feb-08-2020,1.010389629,1.012081438,0.988819403,0.99204198,166217.00127270262,1407576.9686225867
Feb-09-2020,0.989906977,1.02149958,0.989387933,1.018044742,178887.10597461712,1417013.242631137
Feb-10-2020,1.018056705,1.028530371,0.982740881,1.011343869,175111.79739415995,1414915.1472303628
Feb-11-2020,1.011343869,1.038875055,0.978492569,1.019786207,146858.3649788803,1411826.062822259
Feb-12-2020,1.01864411,1.105813125,1.01150362,1.057761375,202184.60654556824,1491561.844829962
Feb-13-2020,1.058545927,1.101156108,1.042136222,1.060430631,722031.3068417372,1506849.5147144485
Feb-14-2020,1.064559697,1.108550227,1.045295037,1.045756982,825093.453534803,1520359.9916834703
Feb-15-2020,1.049392673,1.065530432,1.005019399,1.025853171,755521.3364623807,1466109.215158189
Feb-16-2020,1.029341309,1.08283925,1.014597543,1.065474642,829044.5781412488,1483864.3228122091
Feb-17-2020,1.065012044,1.090761797,1.053665336,1.076915435,876224.2442619489,1507221.8609826567
Feb-18-2020,1.076006068,1.100744725,1.058860566,1.079297465,826194.2945285646,1517066.1788262844
Feb-19-2020,1.07925119,1.123970833,1.045208219,1.059767692,825458.2931868898,1545401.8352834152
Feb-20-2020,1.056367256,1.061596956,1.034228063,1.060417609,866261.0648137926,1474346.3484813764
Feb-21-2020,1.055257947,1.163656973,1.055109952,1.149298518,886243.4518622672,1547626.1289832655
Feb-22-2020,1.149394063,1.162239148,1.141641391,1.156031023,900518.0605043144,1626546.9997064099
Feb-23-2020,1.156055806,1.220822677,1.156055806,1.214807414,928049.4373029955,1686990.8026796277
Feb-24-2020,1.214926731,1.289211411,1.210318392,1.283081545,936007.0665352814,1752456.501566869
Feb-25-2020,1.282998915,1.302562853,1.209562149,1.209667722,999805.5138074508,1768920.396376964
Feb-26-2020,1.213595487,1.217076942,1.064073603,1.145202046,893857.2254738508,1654375.2788285592
Feb-27-2020,1.130671153,1.183106597,1.110677663,1.183106597,863055.2742112785,1616204.9195083026
Feb-28-2020,1.185128409,1.259631286,1.142459039,1.2526741,827937.6399663964,1687914.6552367455
Feb-29-2020,1.253389982,1.253389982,1.154210984,1.160253424,657372.417987838,1681018.796245625
Mar-01-2020,1.160253424,1.185854389,1.14433528,1.168364166,311232.4493736242,1641141.208544402
Mar-02-2020,1.172962861,1.253588081,1.166955734,1.250868994,510964.1667050525,1706323.4515937695
Mar-03-2020,1.251438918,1.39231775,1.242195542,1.38414039,738361.0420037832,1852067.0305586704
Mar-04-2020,1.383316347,1.718347333,1.383316347,1.718347333,765525.0164086132,2147150.035244778
Mar-05-2020,1.704520544,1.709086668,1.49660795,1.49660795,603175.633705818,2228265.7142547867
Mar-06-2020,1.501498192,1.63959021,1.462012577,1.594023936,293751.38478468097,2173057.912595311
Mar-07-2020,1.59215435,1.595048896,1.476628178,1.480557197,206195.6219504709,2151144.7081485507
Mar-08-2020,1.488543456,1.518850977,1.217567676,1.245631748,175125.7899703807,1945201.2701945954
Mar-09-2020,1.234145936,1.237844478,1.147604463,1.198260218,145258.49863370063,1686331.9268434602
Mar-10-2020,1.201994675,1.215993568,1.100809614,1.112632139,131139.90234934146,1634931.4708587169
Mar-11-2020,1.111759564,1.135857178,0.977776364,1.009267133,235790.47659476206,1508681.9403970758
Mar-12-2020,1.009272671,1.014129055,0.589095863,0.591126615,157919.3544497415,1153038.368860568
Mar-13-2020,0.594629174,0.680311311,0.475171049,0.57871314,75918.49628487916,873960.6295760202
Mar-14-2020,0.583447481,0.613290087,0.533494938,0.544261363,75410.55471919398,819681.1350990562
Mar-15-2020,0.543463566,0.593077824,0.536252587,0.558797244,62386.13910049162,778982.345518309
Mar-16-2020,0.557791745,0.557791745,0.467190069,0.504669681,43858.08734290607,722905.684473232
Mar-17-2020,0.504141246,0.540167843,0.487788562,0.531111073,44358.37542207757,721693.2026311815
Mar-18-2020,0.528262838,0.560271806,0.496551562,0.520197621,24330.970195275542,1109975.653024998
Mar-19-2020,0.520036979,0.67142609,0.514193897,0.649948236,21836.563700513747,1700452.91289395
Mar-20-2020,0.652780689,0.714670281,0.648362531,0.666915129,97299.87823787406,1874664.0772311655
Mar-21-2020,0.668040748,0.688322136,0.642523939,0.644711271,61731.29612557855,1793225.4152957043
Mar-22-2020,0.64564911,0.671749537,0.641450246,0.665679608,43868.06161586262,1699344.8146371217
Mar-23-2020,0.66360026,0.934100569,0.66360026,0.863046335,27799.74133220871,1792955.644379163
Mar-24-2020,0.863627362,1.187837346,0.863627362,1.152217706,342238.12411955575,2634735.215912597
Mar-25-2020,1.152217706,1.186260358,1.110009741,1.147384787,442293.1166185206,2813155.711055106
Mar-26-2020,1.147366474,1.430417962,1.143868178,1.263496205,751585.5838318545,3119064.984692092
Mar-27-2020,1.263739334,1.378658679,1.262888263,1.291542879,424777.7151443126,3680766.3408826864
Mar-28-2020,1.291542879,1.307559642,1.042710007,1.106849052,317247.0315372251,3605995.033588097
Mar-29-2020,1.139323861,1.149416579,1.042807884,1.058581598,286982.7513267342,3279184.464936938
Mar-30-2020,1.056829198,1.140086861,1.054783982,1.09071982,143760.023065183,3241439.1779203787
Mar-31-2020,1.08972317,1.150833094,1.079640995,1.147022202,107138.02185580798,3343744.787061282
Apr-01-2020,1.146797393,1.224775542,1.124568278,1.221616849,511067.72275681584,3674804.765008664
Apr-02-2020,1.225915792,1.309342472,1.221424371,1.257737331,446229.43496925535,4039055.3242752156
Apr-03-2020,1.258453873,1.258453873,1.1458575,1.198740231,190852.75449989777,3878945.493300347
Apr-04-2020,1.194887269,1.235124083,1.179053183,1.223433218,263530.48515450105,4032638.5567687033
Apr-05-2020,1.220977058,1.263400038,1.220412323,1.245462426,507405.2928391521,4185946.92790343
Apr-06-2020,1.245462421,1.290045476,1.189683032,1.234712603,535382.2777563161,4302534.97115955
Apr-07-2020,1.239601789,1.239601789,1.173876821,1.199533841,478417.1850345743,4324935.110332988
Apr-08-2020,1.213139187,1.22564767,1.167225743,1.219222495,474398.82870905986,4344726.782018396
Apr-09-2020,1.219222495,1.219222495,1.118713025,1.143594152,138224.13935840953,4232830.529634614
Apr-10-2020,1.143594152,1.171399097,1.069811236,1.071139277,60899.76600489161,4169985.740681991
Apr-11-2020,1.074757291,1.081196085,1.04457228,1.055644148,80147.79903657352,4023367.731241915
Apr-12-2020,1.057728947,1.098537134,1.050009246,1.086388533,38339.27456267058,4065945.776401807
Apr-13-2020,1.085821059,1.097592422,1.023136418,1.072311369,334593.56024326885,3997585.092995271
Apr-14-2020,1.072032041,1.107614643,1.037750595,1.086235855,443085.6466088606,4103793.012835157
Apr-15-2020,1.082275465,1.093656847,1.05711209,1.064204074,136970.76715885274,4123639.6959084803
Apr-16-2020,1.064038675,1.154147698,1.0473294317724609,1.144692567,15087.673830849759,4257981.324465681
Apr-17-2020,1.145268219,1.174354964,1.127421418,1.137878568,11586.425850592641,4489657.651744181
Apr-18-2020,1.137878568,1.173510762,1.115420518,1.167625252,11542.56254641137,4532529.094560145
Apr-19-2020,1.168213584,1.211648766,1.156399891,1.198649528,15604.434196106205,4707620.35245652
Apr-20-2020,1.198675588,1.221583703,1.118613619,1.155958564,91897.19362524415,4825968.131441991
Apr-21-2020,1.155939161,1.265321442,1.116679272,1.219294295,61586.7337386441,4758106.365685025
Apr-22-2020,1.21865309,1.315719241,1.213164295,1.30287493,121466.05917556254,5374750.667179994
Apr-23-2020,1.303550294,1.349401156,1.285811333,1.293835609,96124.77414429825,5652328.478221042
Apr-24-2020,1.294449525,1.30051099,1.194464004,1.220002308,75820.10008263765,5508121.32928148
Apr-25-2020,1.230252099,1.313258467,1.230118147,1.288459234,376095.75956282124,5711026.775974297
Apr-26-2020,1.310620449,1.413084224,1.247007259,1.409306891,261954.5200695579,6171591.768982035
Apr-27-2020,1.410039012,1.434607897,1.339967471,1.42081424,332475.51158978225,6893936.641768927
Apr-28-2020,1.406626168,1.525332636,1.348475368,1.486420966,286891.4345699348,7940243.3511453215
Apr-29-2020,1.48999007,1.600777896,1.431442853,1.600777896,416968.4246196043,8810859.283526927
Apr-30-2020,1.600777896,1.632072518,1.220534957,1.234695678,518341.9201499785,8897495.054345602
May-01-2020,1.23480861,1.331789381,1.193205754,1.313920242,434698.0274855675,8064148.359967049
May-02-2020,1.306253452,1.376663398,1.216275761,1.282348626,339739.39106400474,8499978.094488166
May-03-2020,1.278898906,1.324248668,1.152857085,1.195128277,62512.323051749314,8172277.940235747
May-04-2020,1.197277872,1.228517687,1.07225243,1.129246152,55899.35978851211,7765979.726375242
May-05-2020,1.128983965,1.170353762,1.117357112,1.143283923,99020.82969126581,7876124.00242422
May-06-2020,1.145469219,1.201139818,1.104211699,1.1426722,79693.12604600903,7877542.087637778
May-07-2020,1.139302129,1.159147595,1.11004617,1.128343322,44472.1516940542,7827603.507985225
May-08-2020,1.126486497,1.132608543,1.048303502,1.048303502,40349.3693722392,7531147.207722062
May-09-2020,1.015211523,1.031797313,0.882570533,0.893324122,92718.35345669494,6489319.482283657
May-10-2020,0.892382207,0.896766274,0.772898173,0.895216842,142124.03635121448,5781833.053785493
May-11-2020,0.895467348,0.948777374,0.849716587,0.868317319,65896.95359075558,6137003.167616926
May-12-2020,0.868689463,0.926390927,0.854245272,0.900678167,21805.52841782004,6177064.329029579
May-13-2020,0.901174601,0.963855829,0.86019205,0.91745483,19629.50840629963,6349762.8915806515
May-14-2020,0.91745483,0.96802398,0.895510004,0.940042528,15530.292308658802,6471415.434532094
May-15-2020,0.940042528,0.987629419,0.900606695,0.946460983,12822.21484120102,6503651.443437762
May-16-2020,0.946460983,1.058742088,0.898138393,1.026857987,17261.22073129482,6755039.70833893
May-17-2020,1.027372114,1.163701862,0.918672205,1.128211055,15328.417329395388,7251148.845793343
May-18-2020,1.128778537,1.187729347,1.107833981,1.152301639,251610.99256401244,7832789.314562827
May-19-2020,1.162070501,1.207468536,1.107073178,1.189503789,609328.2329366289,7726736.8706596745
May-20-2020,1.189623468,1.210498446,1.129066144,1.146977337,535251.7344847048,5987197.570381291
May-21-2020,1.146977337,1.183833901,1.101822233,1.107940433,764664.1960466472,5807875.775477072
May-22-2020,1.110505253,1.193576116,1.102277055,1.108826908,745163.9279993294,5800474.083852844
May-23-2020,1.109385812,1.163898284,1.03992567,1.040455099,338113.214228571,5588506.92088956
May-24-2020,1.04016713,1.121238811,0.908738138,1.022459269,14522.420599135457,5306625.123447368
May-25-2020,1.018317929,1.025706061,0.935258514,0.935258514,9507.212462728716,5031378.70773836
May-26-2020,0.935258514,0.999226946,0.918370937,0.922723281,25192.24414327332,4769659.343134426
May-27-2020,0.922723281,0.979277283,0.922723281,0.944768977,31041.388401210523,4817079.933586592
May-28-2020,0.94574396,1.00618855,0.932029286,0.993608821,28301.198613889497,4973047.193221436
May-29-2020,0.994227862,1.041940528,0.957360214,0.991713516,24957.565697072063,5940827.57428946
May-30-2020,0.991158767,1.08857967,0.980876456,1.084332441,26402.9947290866,6176732.146723787
May-31-2020,1.084900839,1.094074138,0.995100295,1.016382169,28369.58459074251,6275507.022922858
Jun-01-2020,1.01644239,1.074237054,0.962127815,1.012646158,26763.454436979984,6159889.36409235
Jun-02-2020,1.11074088,1.112890924,0.942989524,0.957193202,21746.522674643587,6006841.314466072
Jun-03-2020,0.957857053,1.013440965,0.955823132,0.987963051,23625.402234718455,5830284.677518581
Jun-04-2020,0.987963051,0.999073116,0.930137175,0.967900534,14828.784817573227,5763594.217439877
Jun-05-2020,0.966919683,0.984786463,0.954236141,0.95602196,26565.431709950746,5704377.977626175
Jun-06-2020,0.95602196,0.995644892,0.900049224,0.961386311,58210.380283119666,5652131.000889105
Jun-07-2020,0.961386311,0.970013572,0.901800806,0.950570981,61835.40895902041,5611549.958343885
Jun-08-2020,0.952854788,0.965535008,0.900805843,0.9494259,4380.915570870115,5519063.032847746
Jun-09-2020,0.949424226,0.963119933,0.900487508,0.914135299,3268.184305934685,5468643.929522208
Jun-10-2020,0.913647779,0.984500379,0.829805703,0.966438558,4038.857783458542,5342001.330557935
Jun-11-2020,0.966193119,1.020682455,0.837538707,0.897510709,7125.718249172776,5219129.682166418
Jun-12-2020,0.896153533,0.941612008,0.872297587,0.915317545,4269.0651444885325,5206164.487100676
Jun-13-2020,0.915317545,0.948852779,0.813261555,0.90529609,1780.7769454867328,5200049.661991888
Jun-14-2020,0.904905007,1.012373606,0.816769677,0.950737797,5889.695438753409,5306626.970302183
Jun-15-2020,0.950737797,0.950737797,0.862451681,0.913382368,10325.381266244529,5176691.2840028135
Jun-16-2020,0.913375999,1.01759622,0.84464723,0.986688492,4884.569856672235,5425083.365671239
Jun-17-2020,0.986688492,1.019525082,0.899622984,1.017213249,7842.955294025028,5639909.30618735
Jun-18-2020,1.01667601,1.137970528,0.974227772,1.032261039,31327.527414949996,5920858.660532898
Jun-19-2020,1.034434854,1.076936167,0.995943247,1.008846089,25595.536941822407,5828467.818239348
Jun-20-2020,1.009941795,1.022511184,0.964362751,1.022036731,6825.8862945162555,5729895.577054793
Jun-21-2020,1.023352727,1.053361886,0.9792336,0.980066023,11201.534400973296,5811227.76595918
Jun-22-2020,0.980066023,1.259546028,0.979166819,1.024953265,19476.355991425116,5811398.393147241
Jun-23-2020,1.024953265,1.123958107,1.005812157,1.012760185,57360.92072644979,5781482.139798554
Jun-24-2020,1.012760185,1.188431094,1.012760185,1.146491386,349929.97225358564,6171020.262929542
Jun-25-2020,1.143583847,1.206619009,1.119680434,1.167045284,905270.4736591168,6437742.576115517
Jun-26-2020,1.165859618,1.256507377,1.120085786,1.221121653,671739.905592679,6394590.805600245
Jun-27-2020,1.22044142,1.375815395,1.179499066,1.236095658,732535.8026845088,7131133.307981756
Jun-28-2020,1.236095658,1.568818651,1.145532674,1.455381345,963604.744847507,7289630.073065464
Jun-29-2020,1.454533726,1.951543667,1.453170769,1.773019723,1500870.3375060346,9283228.986431977
Jun-30-2020,1.770128894,2.370628573,1.770128894,2.291323432,1946707.731102631,10919728.144058205
Jul-01-2020,2.290141582,3.010879865,2.258767008,2.986963515,5936842.034681141,14008656.26664159
Jul-02-2020,2.975268705,3.065201266,1.766082174,2.21424012,3563009.107444493,14433590.869561445
Jul-03-2020,2.212738053,2.273028995,1.712098161,1.953848978,2145644.679609297,20498331.972800534
Jul-04-2020,1.953880457,2.377104775,1.892822248,2.361338971,1861271.2270604165,24672168.39798365
Jul-05-2020,2.360151153,2.384408225,1.889520141,2.077403348,1790858.241380764,27173069.57995712
Jul-06-2020,2.072619935,2.089903581,1.833406047,1.961844,1544211.0199193743,27535475.0475068
Jul-07-2020,1.961844,2.057167344,1.860838103,1.918369957,1420489.427628008,29762517.380903278
Jul-08-2020,1.918369957,2.53220303,1.90396221,2.414531198,1875361.6972522007,35388562.54130322
Jul-09-2020,2.425313385,2.794738066,2.238683515,2.794738066,2824698.800344548,50044243.492453955
Jul-10-2020,2.813976934,3.38973153,2.730595132,3.38973153,3936056.8344354206,66461176.15457781
Jul-11-2020,3.378007875,3.850887695,2.658399276,3.850887695,6057445.964043856,85500635.1121825
Jul-12-2020,3.822682489,4.043882409,3.044947728,3.301183579,8385013.566170858,128688631.84003164
Jul-13-2020,3.256112281,3.454691212,1.930813414,1.953809955,7175060.8885708945,102448391.96696703
Jul-14-2020,1.932940887,2.230874076,1.338674309,1.636882461,4045918.8741455255,79933907.74051464
Jul-15-2020,1.636882461,1.839277866,1.456334619,1.702739514,2633481.749489857,86007717.24580301
Jul-16-2020,1.701386623,2.386040517,1.638260263,2.22725411,2217073.146951001,105561469.06696384
Jul-17-2020,2.233328761,2.853452469,2.17428312,2.853452469,4556779.5655101035,154615056.91660297
Jul-18-2020,2.872448893,2.909257749,2.157760584,2.542724774,5068042.585618848,176791261.65166005
Jul-19-2020,2.511870556,2.973847054,2.265329843,2.953754392,4758831.1436787015,206262191.8133325
Jul-20-2020,2.95209986,2.996890634,2.63541504,2.971811107,6659822.303036043,262410091.47525194
Jul-21-2020,3.006406544,3.051666276,2.265435417,2.904782112,9328847.372290095,299033874.2782168
Jul-22-2020,2.897776754,2.935241453,1.95097447,2.184234101,11041065.256315077,323555493.60858893
Jul-23-2020,2.088528064,2.088528064,1.693923089,1.969543093,14811661.359926792,273962403.4512877
Jul-24-2020,1.967288427,2.412176964,1.78376018,2.238707615,203566190.90084884,325119201.5199366
Jul-25-2020,2.238707615,2.680322961,2.159385178,2.620711405,106072985.00305992,425563897.59726584
Jul-26-2020,2.625816609,2.866380395,2.336545419,2.797045921,24834497.29612638,530566259.3268648
Jul-27-2020,2.806998762,2.860822236,1.88168773,2.255680108,36028531.38804367,557294655.1865878
Jul-28-2020,2.227103897,2.243046666,1.508888066,1.659392331,33981524.69573749,519259969.8242603
Jul-29-2020,1.662851073,1.792330175,1.116712323,1.205383273,31017073.7232316,456371245.68756557